time,TSA,TSA_U,TSA_R
2035-09-14 10:00:00,29.369877,30.858248629883626,29.019948951404718
2035-09-14 11:00:00,28.291113,29.747073599003294,27.91434293756094
2035-09-14 12:00:00,27.923218,29.195947137280704,27.58541896866745
2035-09-14 13:00:00,27.67703,28.840990327285457,27.361488744154794
2035-09-14 14:00:00,27.477522,28.560008120828243,27.178693837049273
2035-09-14 15:00:00,27.306429,28.318542201300083,27.022180223332324
2035-09-14 16:00:00,27.148214,28.10240454155766,26.876053668907794
2035-09-14 17:00:00,26.997923,27.904409020929087,26.73552197148544
2035-09-14 18:00:00,26.860003,27.72125892082046,26.60684731783004
2035-09-14 19:00:00,26.75368,27.5592126091664,26.512548816622335
2035-09-14 20:00:00,26.676428,27.41103256211341,26.450517561378014
2035-09-14 21:00:00,26.62909,27.29102405905227,26.418308296002994
2035-09-14 22:00:00,26.601458,27.18866255570569,26.406281293352013
2035-09-14 23:00:00,27.562923,27.656538017943955,27.52870168483567
2035-09-15 00:00:00,29.17968,29.581742172590523,29.10653592043775
2035-09-15 01:00:00,30.359009,31.17981837750434,30.206438800646836
2035-09-15 02:00:00,31.24065,32.39851587891469,31.02369074928553
2035-09-15 03:00:00,31.895117,33.26991272937262,31.637321088623192
2035-09-15 04:00:00,32.31494,33.846543576718105,32.025693972106986
2035-09-15 05:00:00,32.49665,34.09982639912483,32.19091523182013
2035-09-15 06:00:00,32.45485,34.08817628024943,32.137431511852114
2035-09-15 07:00:00,32.190147,33.81365549753838,31.865451056109006
2035-09-15 08:00:00,31.610743,33.18584630399798,31.282855251465556
2035-09-15 09:00:00,30.769995,32.26031039433963,30.442410263476074
2035-09-15 10:00:00,29.694548,31.10926383120375,29.358269659834864
2035-09-15 11:00:00,28.664364,30.057672626990453,28.298941797621737
2035-09-15 12:00:00,28.298433,29.507742260456215,27.971977375540128
2035-09-15 13:00:00,28.031584,29.116296739221323,27.730774635089656
2035-09-15 14:00:00,27.776026,28.793074951040424,27.487783049830007
2035-09-15 15:00:00,27.506653,28.49308252636418,27.221331940229188
2035-09-15 16:00:00,27.232971,28.201530356813745,26.947833568803105
2035-09-15 17:00:00,26.955824,27.913371815460142,26.668964599563534
2035-09-15 18:00:00,26.684578,27.625582456333444,26.397614533725573
2035-09-15 19:00:00,26.454134,27.356773966496217,26.171859534253375
2035-09-15 20:00:00,26.301844,27.11154454272018,26.039856625951753
2035-09-15 21:00:00,26.204855,26.907146347665183,25.96758951288814
2035-09-15 22:00:00,26.137758,26.738009028289085,25.9240272482025
2035-09-15 23:00:00,27.137539,27.18023028108424,27.10336707052438
2035-09-16 00:00:00,28.909145,29.23023778553891,28.851898497623555
2035-09-16 01:00:00,30.032183,30.83699162475903,29.88134650931318
2035-09-16 02:00:00,30.87002,32.01934050385184,30.65292260020914
2035-09-16 03:00:00,31.473124,32.88207923675855,31.204965994673504
2035-09-16 04:00:00,31.84013,33.40652169367204,31.540226988838885
2035-09-16 05:00:00,31.999367,33.69332863529223,31.66999296038593
